season,playerId,teamId,RealizedR1Points_player_team,R1WinEq_player_team,P1
2024-25,101108,1610612759,-60.335435348399386,-1.6093456623218432,37.490662671779255
2024-25,1626143,1610612754,1.0999980959655136,0.029340588231147133,37.490662671779255
2024-25,1626145,1610612756,3.6417449717673662,0.09713738601128157,37.490662671779255
2024-25,1626153,1610612749,-10.338845002670313,-0.27577119916988774,37.490662671779255
2024-25,1626153,1610612752,-4.09679344803219,-0.10927503426382519,37.490662671779255
2024-25,1626156,1610612747,-31.739193872077205,-0.8465893001130809,37.490662671779255
2024-25,1626156,1610612751,-51.86681216915986,-1.3834594662473683,37.490662671779255
2024-25,1626157,1610612752,84.15835586316994,2.2447817633940987,37.490662671779255
2024-25,1626158,1610612764,30.06385788240536,0.8019025469249881,37.490662671779255
2024-25,1626162,1610612755,16.378740058764357,0.4368751814860104,37.490662671779255
2024-25,1626164,1610612756,-19.744569957290302,-0.5266529997121882,37.490662671779255
2024-25,1626166,1610612752,13.504860938950669,0.3602193179987807,37.490662671779255
2024-25,1626167,1610612754,37.972229244720616,1.0128449736180272,37.490662671779255
2024-25,1626168,1610612758,-31.22144093533523,-0.8327791164608269,37.490662671779255
2024-25,1626171,1610612749,-40.52263969793164,-1.0808728576684956,37.490662671779255
2024-25,1626172,1610612744,30.297246747954443,0.8081278000658124,37.490662671779255
2024-25,1626179,1610612748,-112.46672214196349,-2.999859541736555,37.490662671779255
2024-25,1626181,1610612746,170.71641432023654,4.553571533659279,37.490662671779255
2024-25,1626192,1610612749,-17.644308055784716,-0.4706320667163428,37.490662671779255
2024-25,1626196,1610612748,-14.8242826266261,-0.39541265931756764,37.490662671779255
2024-25,1626204,1610612737,16.913999344028074,0.4511523173678103,37.490662671779255
2024-25,1626220,1610612756,14.489402509149112,0.3864802987346467,37.490662671779255
2024-25,1627732,1610612746,-24.914158935063373,-0.6645430397744683,37.490662671779255
2024-25,1627732,1610612751,-84.76254060475769,-2.2608973692151326,37.490662671779255
2024-25,1627734,1610612758,60.020192688572244,1.600937097699046,37.490662671779255
2024-25,1627736,1610612765,120.02385779853634,3.2014333502001064,37.490662671779255
2024-25,1627739,1610612746,18.17225416483897,0.4847141359951998,37.490662671779255
2024-25,1627741,1610612744,33.74036475267799,0.8999671477686558,37.490662671779255
2024-25,1627742,1610612740,-15.421593794507212,-0.41134492418870133,37.490662671779255
2024-25,1627746,1610612758,-0.563035562499829,-0.01501802108511805,37.490662671779255
2024-25,1627747,1610612737,17.645972554588553,0.4706764644059331,37.490662671779255
2024-25,1627747,1610612739,-0.42216343232947046,-0.011260495340543821,37.490662671779255
2024-25,1627749,1610612740,-77.66011377180529,-2.071452149344461,37.490662671779255
2024-25,1627750,1610612743,47.31080796653753,1.2619357619984215,37.490662671779255
2024-25,1627751,1610612761,73.8620317670233,1.9701447374687844,37.490662671779255
2024-25,1627752,1610612749,-10.092798776785676,-0.2692083323558571,37.490662671779255
2024-25,1627759,1610612738,-17.85707749733454,-0.4763073316059651,37.490662671779255
2024-25,1627763,1610612764,2.3524998901151277,0.06274895460532763,37.490662671779255
2024-25,1627777,1610612737,-15.405692397470224,-0.4109207813247514,37.490662671779255
2024-25,1627777,1610612739,-5.316142072446009,-0.1417990959238948,37.490662671779255
2024-25,1627780,1610612744,53.32392011243242,1.4223253554963566,37.490662671779255
2024-25,1627783,1610612754,128.26846584916083,3.421344321707968,37.490662671779255
2024-25,1627814,1610612756,2.449731534122542,0.06534244421255735,37.490662671779255
2024-25,1627824,1610612755,-22.508386006592936,-0.6003731169984337,37.490662671779255
2024-25,1627826,1610612746,138.89645075974073,3.704827838753934,37.490662671779255
2024-25,1627827,1610612747,5.188027687682278,0.13838186145446604,37.490662671779255
2024-25,1627827,1610612751,15.935144791385957,0.42504302820395296,37.490662671779255
2024-25,1627832,1610612745,36.68088708410638,0.9784006061786039,37.490662671779255
2024-25,1627884,1610612746,68.21650750590577,1.8195599289114488,37.490662671779255
2024-25,1627936,1610612760,63.942892211011944,1.7055684710301042,37.490662671779255
2024-25,1628365,1610612758,-12.292440915807244,-0.32788006505577894,37.490662671779255
2024-25,1628366,1610612741,12.775169088073913,0.34075602237061287,37.490662671779255
2024-25,1628368,1610612758,47.962261220342846,1.279312175413906,37.490662671779255
2024-25,1628368,1610612759,-44.786215131105976,-1.1945965192239287,37.490662671779255
2024-25,1628369,1610612738,54.763244620990676,1.4607169017103876,37.490662671779255
2024-25,1628370,1610612758,-63.185599354255444,-1.685368965265525,37.490662671779255
2024-25,1628371,1610612753,11.300282074489465,0.3014159064997175,37.490662671779255
2024-25,1628374,1610612762,34.23759932054056,0.9132300386440646,37.490662671779255
2024-25,1628378,1610612739,93.31412516785728,2.488996419849858,37.490662671779255
2024-25,1628379,1610612763,18.437046978507286,0.4917770363228495,37.490662671779255
2024-25,1628380,1610612741,3.7886249240887815,0.10105516024769104,37.490662671779255
2024-25,1628380,1610612759,-2.3290538445769906,-0.06212357100665932,37.490662671779255
2024-25,1628381,1610612762,67.94100762031005,1.8122114355543788,37.490662671779255
2024-25,1628384,1610612752,117.63242796433023,3.1376460051979005,37.490662671779255
2024-25,1628386,1610612739,135.30294743988773,3.6089772171921557,37.490662671779255
2024-25,1628389,1610612748,-49.30905994213981,-1.31523575280137,37.490662671779255
2024-25,1628392,1610612760,-22.785721187090996,-0.6077705637420684,37.490662671779255
2024-25,1628396,1610612754,11.911577608811548,0.3177211806868881,37.490662671779255
2024-25,1628398,1610612749,-70.4382320956911,-1.8788206736263646,37.490662671779255
2024-25,1628398,1610612764,-64.54657801621913,-1.721670768567288,37.490662671779255
2024-25,1628401,1610612738,52.13176480553217,1.3905266295752587,37.490662671779255
2024-25,1628404,1610612752,6.840491919875354,0.18245854920629265,37.490662671779255
2024-25,1628408,1610612750,0.5327079499218266,0.014209083327908672,37.490662671779255
2024-25,1628415,1610612745,77.00329844697019,2.0539327117558184,37.490662671779255
2024-25,1628418,1610612748,4.110616256420537,0.10964373429213255,37.490662671779255
2024-25,1628418,1610612754,-1.170231336837651,-0.031213941110689716,37.490662671779255
2024-25,1628420,1610612756,17.805995909104617,0.47494481665985366,37.490662671779255
2024-25,1628427,1610612743,-7.2357428504481724,-0.19300119909309604,37.490662671779255
2024-25,1628436,1610612738,73.09437518998138,1.9496687969989521,37.490662671779255
2024-25,1628449,1610612761,70.5311890194672,1.8813001423034035,37.490662671779255
2024-25,1628464,1610612740,-36.6605067646013,-0.9778569956352666,37.490662671779255
2024-25,1628467,1610612742,-47.425074152019185,-1.2649836191804091,37.490662671779255
2024-25,1628470,1610612738,-12.629819353430179,-0.3368790641019306,37.490662671779255
2024-25,1628470,1610612741,12.933492237933839,0.34497902454174023,37.490662671779255
2024-25,1628960,1610612756,10.600893264351598,0.28276089321652137,37.490662671779255
2024-25,1628963,1610612763,-2.6509554671303364,-0.07070975219453292,37.490662671779255
2024-25,1628963,1610612764,8.195690440964036,0.2186061770290677,37.490662671779255
2024-25,1628964,1610612740,-4.280861600976108,-0.11418474083677604,37.490662671779255
2024-25,1628964,1610612746,-13.855681320873359,-0.36957685816802305,37.490662671779255
2024-25,1628969,1610612752,-6.742645304717812,-0.17984865628404256,37.490662671779255
2024-25,1628970,1610612766,57.0691068140477,1.522221874648429,37.490662671779255
2024-25,1628971,1610612740,-22.104888120599256,-0.5896104935279926,37.490662671779255
