season,playerId,teamId,RealizedR1Points_player_team,R1WinEq_player_team,P1
2025-26,101108,1610612746,-31.56465928923819,-0.8419338853937675,37.490662671779255
2025-26,1626145,1610612742,-10.011321557152314,-0.26703506536544214,37.490662671779255
2025-26,1626145,1610612743,-14.478732009711274,-0.38619568121451225,37.490662671779255
2025-26,1626145,1610612753,-20.132710127263106,-0.5370059820899836,37.490662671779255
2025-26,1626156,1610612742,-57.49192376995163,-1.5334998016246892,37.490662671779255
2025-26,1626157,1610612752,34.013369263298074,0.9072490812199305,37.490662671779255
2025-26,1626162,1610612755,19.34923006845299,0.5161079770141791,37.490662671779255
2025-26,1626164,1610612756,-3.3038820997964544,-0.08812546549846452,37.490662671779255
2025-26,1626166,1610612755,-3.9540257014962266,-0.10546694615970559,37.490662671779255
2025-26,1626167,1610612749,3.502402807471383,0.09342066951800732,37.490662671779255
2025-26,1626171,1610612749,38.79023429102178,1.0346638743257202,37.490662671779255
2025-26,1626172,1610612740,-9.77013548493358,-0.2606018349280328,37.490662671779255
2025-26,1626181,1610612748,124.76320108210727,3.3278473142599743,37.490662671779255
2025-26,1626192,1610612766,7.580005508298252,0.20218382306707078,37.490662671779255
2025-26,1626204,1610612739,-9.727219266967495,-0.2594571174195213,37.490662671779255
2025-26,1626220,1610612756,4.18697747077117,0.1116805404968976,37.490662671779255
2025-26,1627734,1610612758,-22.148534056318226,-0.5907746750230245,37.490662671779255
2025-26,1627739,1610612746,-26.60925652980229,-0.7097569003450067,37.490662671779255
2025-26,1627741,1610612737,0.8101620204615605,0.021609701262266627,37.490662671779255
2025-26,1627741,1610612744,-9.793786004203492,-0.2612326725175672,37.490662671779255
2025-26,1627742,1610612761,-4.515845358618545,-0.12045253502594942,37.490662671779255
2025-26,1627746,1610612764,4.745104286064612,0.12656762905491253,37.490662671779255
2025-26,1627747,1610612765,-54.910492534397285,-1.4646444906862275,37.490662671779255
2025-26,1627749,1610612740,-12.68478767740201,-0.338345251148371,37.490662671779255
2025-26,1627750,1610612743,87.44976142310105,2.3325744382994875,37.490662671779255
2025-26,1627751,1610612761,29.397181626816483,0.7841200856912283,37.490662671779255
2025-26,1627752,1610612749,4.510301502938912,0.12030466205480009,37.490662671779255
2025-26,1627759,1610612738,-16.5355736894417,-0.44105845325291354,37.490662671779255
2025-26,1627780,1610612744,53.33360884529481,1.4225837860540456,37.490662671779255
2025-26,1627783,1610612754,41.18472873220295,1.0985329625342783,37.490662671779255
2025-26,1627824,1610612741,-15.235492228350335,-0.40638097975842685,37.490662671779255
2025-26,1627824,1610612752,-21.202219556682202,-0.5655333367217853,37.490662671779255
2025-26,1627826,1610612746,-9.36073206768937,-0.24968169140247212,37.490662671779255
2025-26,1627826,1610612754,-4.385415607568113,-0.11697354207796369,37.490662671779255
2025-26,1627827,1610612745,-30.50620518639611,-0.8137014128949865,37.490662671779255
2025-26,1627884,1610612746,30.22744866550295,0.8062660543009388,37.490662671779255
2025-26,1627936,1610612760,38.282500535330556,1.0211209353775266,37.490662671779255
2025-26,1628365,1610612761,-14.341067810647504,-0.3825237216050227,37.490662671779255
2025-26,1628366,1610612739,-59.35844998696217,-1.5832862306710755,37.490662671779255
2025-26,1628368,1610612759,3.9146242091302415,0.10441597801035771,37.490662671779255
2025-26,1628369,1610612738,-11.59298255195282,-0.30922319654486474,37.490662671779255
2025-26,1628370,1610612758,-23.814979424413583,-0.635224285921734,37.490662671779255
2025-26,1628371,1610612753,-20.238955086000583,-0.5398398866188958,37.490662671779255
2025-26,1628374,1610612762,143.75654858386574,3.8344627258903357,37.490662671779255
2025-26,1628378,1610612739,158.70021984696638,4.2330598751039545,37.490662671779255
2025-26,1628379,1610612737,63.72441463510557,1.6997409513135526,37.490662671779255
2025-26,1628379,1610612747,13.812087017406881,0.36841405387597487,37.490662671779255
2025-26,1628380,1610612741,6.860237669168765,0.18298523366280067,37.490662671779255
2025-26,1628381,1610612746,55.09923487850837,1.4696788734007575,37.490662671779255
2025-26,1628384,1610612752,100.57637173145933,2.682704560652305,37.490662671779255
2025-26,1628386,1610612739,75.22545616125116,2.0065117765410005,37.490662671779255
2025-26,1628389,1610612748,3.1088292125040127,0.08292275972075988,37.490662671779255
2025-26,1628392,1610612760,6.974966676277695,0.18604543582869332,37.490662671779255
2025-26,1628396,1610612737,-7.237222952981823,-0.1930406783241411,37.490662671779255
2025-26,1628396,1610612754,-1.0768605095678878,-0.02872343225820024,37.490662671779255
2025-26,1628398,1610612749,-44.49551675865949,-1.1868426319429417,37.490662671779255
2025-26,1628401,1610612738,-15.851805141733275,-0.422820084043635,37.490662671779255
2025-26,1628404,1610612752,4.091058310123846,0.10912205916283661,37.490662671779255
2025-26,1628415,1610612756,-0.8003840932819919,-0.021348891597066207,37.490662671779255
2025-26,1628418,1610612739,6.2076659922439905,0.16557898820275463,37.490662671779255
2025-26,1628420,1610612754,1.5115381984708887,0.04031772422120148,37.490662671779255
2025-26,1628436,1610612759,45.179328249082666,1.2050821465764856,37.490662671779255
2025-26,1628449,1610612738,-0.17019766078668264,-0.004539734660779878,37.490662671779255
2025-26,1628467,1610612747,-13.426167323576566,-0.3581202989426748,37.490662671779255
2025-26,1628502,1610612756,-18.945727004513746,-0.5053452154308001,37.490662671779255
2025-26,1628960,1610612756,40.438612422417904,1.0786315722516606,37.490662671779255
2025-26,1628963,1610612742,20.938158725860376,0.5584899607981957,37.490662671779255
2025-26,1628963,1610612764,36.31032195112646,0.9685164081791149,37.490662671779255
2025-26,1628964,1610612761,-1.7845988857033923,-0.04760115608857275,37.490662671779255
2025-26,1628964,1610612762,-3.851529470025762,-0.10273303258853743,37.490662671779255
2025-26,1628969,1610612752,74.26741541161567,1.980957660359516,37.490662671779255
2025-26,1628970,1610612766,24.54721885344247,0.6547555338871126,37.490662671779255
2025-26,1628971,1610612743,-44.395414043791654,-1.184172561377793,37.490662671779255
2025-26,1628973,1610612752,72.54610380774399,1.9350445854442682,37.490662671779255
2025-26,1628975,1610612741,7.978205235016857,0.21280512710228447,37.490662671779255
2025-26,1628975,1610612753,-13.59367473531341,-0.3625882757614184,37.490662671779255
2025-26,1628976,1610612753,12.775974065784212,0.3407774937891724,37.490662671779255
2025-26,1628978,1610612750,32.64272316702759,0.870689415463416,37.490662671779255
2025-26,1628983,1610612760,300.4382988839116,8.01368334068055,37.490662671779255
